,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,20,,,,"　　59020013400
　　工業行政",,"12,921",,,"8,921",,"2,736",,"4,000",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 22,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,01,,"　　　59020013403
　　　工業區開發行
　　　政",,"12,921",,,"8,921",,"2,736",,"4,000",,,"一、本科目包括工業區開發行政
二、本年度預算數包括:
　　人事費140千元
　　業務費781千元
　　獎補助費12,000千元
三、本年度預算數與上年度比較：
　　增加 4,000千元
　　增列 獎補助費4,000千元
四、本科目增減項目如下：
增列大埔美工業區進駐廠商地價稅及房屋稅補助4,000千元。
",,,
,,,,,,21,,,,"　　59020013500
　　建管行政",,"28,091",,,"15,952",,"12,975",,"12,139",,,,,,
,,,,,,,,01,,"　　　59020013501
　　　建築申請管理
　　　行政",,"4,001",,,"3,121",,"3,333",,880,,,"一、本科目包括建築申請管理行政
二、本年度預算數包括:
　　人事費552千元
　　業務費3,449千元
三、本年度預算數與上年度比較：
　　增加 880千元
　　增列 業務費880千元
四、本科目增減項目如下：
增列綠建築推動880千元。
",,,
,,,,,,,,02,,"　　　59020013502
　　　建築物使用管
　　　理",,"20,287",,,"10,628",,"7,826",,"9,659",,,"一、本科目包括建築物使用管理
二、本年度預算數包括:
　　人事費1,152千元
　　業務費5,671千元
　　獎補助費13,464千元
三、本年度預算數與上年度比較：
　　增加 9,659千元
　　減列 業務費3,805千元
　　增列 獎補助費13,464千元
四、本科目增減項目如下：
1.增列臨時人員酬金20千元。
2.增列其他業務租金96千元。
3.減列委辦費3,921千元。
4.增列社會福利津貼及濟助13,464千元。
",,,
,,,,,,,,03,,"　　　59020013503
　　　都市計劃行政",,"1,592",,,"1,592",,"1,310",,-,,,"一、本科目包括都市計劃行政
二、本年度預算數包括:
　　人事費50千元
　　業務費1,542千元
",,,
,,,,,,,,04,,"　　　59020013505
　　　違章建築處理",,"2,211",,,611,,506,,"1,600",,,"一、本科目包括違章建築處理
二、本年度預算數包括:
　　人事費12千元
　　業務費2,199千元
三、本年度預算數與上年度比較：
　　增加 1,600千元
　　增列 業務費1,600千元
四、本科目增減項目如下：
增列拆除重大違建費用1,600千",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 23,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"元。
",,,
,,,,,,22,,,,"　　59020018300
　　簡易自來水工程",,"6,000",,,"6,000",,"10,100",,-,,,,,,
,,,,,,,,01,,"　　　59020018301
　　　簡易自來水工
　　　程",,"6,000",,,"6,000",,"10,100",,-,,,"一、本科目包括簡易自來水工程
二、本年度預算數包括:
　　人事費80千元
　　業務費420千元
　　設備及投資5,500千元
三、本科目項目如下：
偏遠地區簡易自來水改善工程6,000千元。
",,,
,,,,,,23,,,,"　　59020018500
　　工商設備",,501,,,"2,500",,"3,087",,"-1,999",,,,,,
,,,,,,,,01,,"　　　59020018501
　　　工商設備",,501,,,"2,500",,"3,087",,"-1,999",,,"一、本科目包括工商設備
二、本年度預算數包括:
　　設備及投資501千元
三、本年度預算數與上年度比較：
　　減少 1,999千元
　　減列 設備及投資1,999千元
四、本科目項目如下：
本縣公有市場用地購地費501千元。
",,,
,,,,,,24,,,,"　　59020018700
　　莫拉克風災復建
　　工程",,-,,,-,,"38,050",,-,,,,,,
,,,,,,,,01,,"　　　59020018701
　　　莫拉克風災復
　　　建工程",,-,,,-,,"38,050",,-,,,本計畫僅有前年度決算數,,,
,,,,,,25,,,,"　　60020013600
　　交通管理業務",,"44,576",,,"49,576",,"44,731",,"-5,000",,,,,,
,,,,,,,,01,,"　　　60020013602
　　　交通行政管理",,"44,576",,,"49,576",,"44,731",,"-5,000",,,"一、本科目包括交通行政管理
二、本年度預算數包括:
　　人事費1,104千元
　　業務費12,922千元
　　獎補助費30,550千元
三、本年度預算數與上年度比較：
　　減少 5,000千元
　　減列 業務費5,000千元
四、本科目增減項目如下：
1.減列委辦費5,000千元。
2.減列設施及機械設備養護費10千元。
3.增列國內組織會費10千元。
",,,
,,,,,,26,,,,"　　60020018000
　　營業基金",,"33,460",,,"19,520",,"27,040",,"13,940",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 24,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,01,,"　　　60020018001
　　　營業基金",,"33,460",,,"19,520",,"27,040",,"13,940",,,"一、本科目包括營業基金
二、本年度預算數包括:
　　設備及投資33,460千元
三、本年度預算數與上年度比較：
　　增加 13,940千元
　　增列 設備及投資13,940千元
四、本科目項目如下：
投資公車處辦理車齡逾10年之老舊車輛汰舊換新33,460千元。
",,,
,,,,,,27,,,,"　　60020018600
　　道路橋樑工程",,"1,054,607",,,"1,394,840",,"1,515,379",,"-340,233",,,,,,
,,,,,,,,01,,"　　　60020018601
　　　交通工程",,"32,127",,,"26,797",,"36,843",,"5,330",,,"一、本科目包括交通工程
二、本年度預算數包括:
　　人事費162千元
　　業務費4,135千元
　　設備及投資26,130千元
　　獎補助費1,700千元
三、本年度預算數與上年度比較：
　　增加 5,330千元
　　增列 業務費300千元
　　增列 設備及投資5,030千元
四、本科目項目如下：
1.獎金及加班值班費162千元。
2.通訊費及國內旅費35千元。
3.縣治特區及縣轄內等道路景觀養護(含路樹整理、雜草清除及看板拆除...)等3,500千元。
4.道路交通工程及附屬設施設置更新及維護、回嘉真好專案等-縣款10,400千元、縣收支對列5,600千元。
5.105年度國土資訊系統—嘉義縣公共設施管線位置調查（監驗）暨系統建置第4期-中央補助款5,000千元、縣配合款560千元。
6.105年度災害防救業務演練及教育訓練600千元。
7.院頒「道路交通秩序與交通安全改進方案」-105年度「轄區易肇事路段改善計畫」縣配合款1,300千元。
8.105年度嘉義縣轄內公車候車亭興建工程縣配合款700千元。
9.委託公路總局第五區養護工程處徵收縣道公路用地使用費收益款(60%)-縣收支對列1,700千元。
10.105年智慧交通基礎建設與應用計畫縣配合款770千元。
11嘉義縣轄內設置轉運站之前期作業費1,800千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 25,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,02,,"　　　60020018602
　　　縣鄉公路工程",,"455,000",,,"344,373",,"945,233",,"110,627",,,"一、本科目包括縣鄉公路工程
二、本年度預算數包括:
　　人事費2,280千元
　　業務費2,067千元
　　設備及投資450,653千元
三、本年度預算數與上年度比較：
　　增加 110,627千元
　　增列 業務費35千元
　　增列 設備及投資110,592千元
四、本科目項目如下：
1.轄內鄉道及市區道路、村里道路路面改善工程、轄內危險橋梁改善工程及路平專案等工程費及用地費(含空污費)70,000千元。
2.嘉義生活圈公路系統建設計畫工程配合款375,000千元(中央補助款345,000千元，縣配合款30,000千元)。
3.嘉義縣橋梁檢測及作業-市區及村里聯絡道路橋梁檢測作業5,000千元。
4.嘉義縣橋梁檢測維修作業-鄉道橋梁維修作業5,000千元。
",,,
,,,,,,,,03,,"　　　60020018603
　　　縣鄉公路保養
　　　工程",,"127,377",,,"131,220",,"321,403",,"-3,843",,,"一、本科目包括縣鄉公路保養工程
二、本年度預算數包括:
　　業務費2,510千元
　　設備及投資104,867千元
　　獎補助費20,000千元
三、本年度預算數與上年度比較：
　　減少 3,843千元
　　減列 業務費100千元
　　減列 設備及投資3,743千元
四、本科目項目如下：
1.路平專案-鄉道道路養護及改善工程60,000千元。（道安養護計畫一般性補助款指定編列）。
2.嘉義縣轄內道路舖面修復工程及轄內道路緊急處理修舖工程（含空污費）-縣收支對列10,000千元。
3.路平專案-縣、鄉道及村里聯絡道路緊急養護工程(小孔洞修補)及道路巡查6,500千元。（道安養護計畫一般性補助款指定編列）。
4.路平專案-縣、鄉道及村里聯絡道路緊急養護工程(大孔洞修復)及道路巡查8,000千元。（道安養護計畫一般性補助款指定編列）。
5.縣、鄉道保養、村里道路及市區道路養護工程費及用地費22,877千元（道安養護計畫一般性補助款指定編列）。
6.補助鄉鎮市公所辦理鄉道保養、村里道路及市區道路養護工程18,200千元（道安養護計畫一般性",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 26,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"補助款指定編列）。
7.市區道路養護管理績效考評獎勵金1,800千元 （道安養護計畫一般性補助款指定編列）。
",,,
,,,,,,,,04,,"　　　60020018605
　　　縣道養護工程",,"186,796",,,"184,331",,-,,"2,465",,,"一、本科目包括縣道養護工程
二、本年度預算數包括:
　　人事費920千元
　　業務費12,791千元
　　設備及投資162,885千元
　　獎補助費10,200千元
三、本年度預算數與上年度比較：
　　增加 2,465千元
　　增列 業務費436千元
　　減列 設備及投資8,171千元
　　增列 獎補助費10,200千元
四、本科目項目如下：
1.公路防災資訊系統等相關資訊設備850千元。
2.縣道護欄養護工程9,000千元。
3.辦理本縣易致災路段及橋梁災害預警守視、巡查等相關執勤業務5,300千元。
4.路平專案-縣道道路養護及改善工程工程費75,000千元。
5.縣道養護工程45,075千元。
6.路平專案-縣道巡查及縣道緊急養護工程之工程17,500千元。
7.縣道鋪面修復工程及轄內道路緊急處理修鋪工程8,000千元。
8.縣道交通號誌、標誌線、指示牌等道路交通工程及附屬設施設置更新及維護8,000千元。
9.嘉義縣橋梁檢測作業1,000千元。
10.臨時人員1人331千元。
11.災害復建工程勘查車輛2,400千元。
12.補助公所辦理道路路容維護9,600千元。
13.補助民雄公所代辦164縣交流道易淹水抽水機維護600千元。
14.辦理縣道雜草清除及道路清潔等4,000千元。
15.公路防災資訊系統簡訊專線租賃及簡訊費用140千元。
",,,
,,,,,,,,05,,"　　　60020018611
　　　都市計劃工程",,"18,245",,,"21,128",,"13,668",,"-2,883",,,"一、本科目包括都市計劃工程
二、本年度預算數包括:
　　人事費24千元
　　業務費3,963千元
　　設備及投資1,000千元
　　獎補助費13,258千元
三、本年度預算數與上年度比較：
　　減少 2,883千元
　　減列 業務費9,789千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 27,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　減列 設備及投資350千元
　　增列 獎補助費7,256千元
四、本科目項目如下：
1.加班值班費24千元。
2.教育訓練費、通訊費、按日按件計資酬金、物品、一般事務費及國內旅費等691千元。
3.臨時人員酬金1,072千元。
4.辦理本縣特定區都市計畫通盤檢討、個案變更及相關發展規劃案1,900千元。
5.辦理都市計劃相關系統維護300千元。
6.辦理都市計畫書圖重製整合應用計畫9,558千元
7.辦理本縣各都市計畫區內樁位清理補建工程1,000千元。
8.補助本縣都市計畫區個案變更通盤檢討等2,400千元。
9.補助本縣各鄉鎮都市計畫樁位及地籍圖重置等1,300千元。
",,,
,,,,,,,,06,,"　　　60020018613
　　　興修山地公共
　　　工程",,"44,821",,,"112,650",,"20,459",,"-67,829",,,"一、本科目包括興修山地公共工程
二、本年度預算數包括:
　　業務費662千元
　　設備及投資44,159千元
三、本年度預算數與上年度比較：
　　減少 67,829千元
　　減列 設備及投資67,829千元
四、本科目項目如下：
1.臨時人員酬金662千元。
2.原住民族部落永續發展造景計畫4,000千元。
3.原住民族部落特色道路改善計畫40,159千元。
",,,
,,,,,,,,07,,"　　　60020018614
　　　縣鄉公路企畫
　　　及土地取得",,"190,241",,,"574,341",,"177,773",,"-384,100",,,"一、本科目包括縣鄉公路企畫及土地取得
二、本年度預算數包括:
　　人事費120千元
　　業務費3,400千元
　　設備及投資186,721千元
三、本年度預算數與上年度比較：
　　減少 384,100千元
　　減列 設備及投資384,100千元
四、本科目項目如下：
1.加班值班費120千元。
2.通訊費及按日按件計資酬金150千元。
3.委辦費2,500千元。
4.物品及一般事務費250千元。
5.國內旅費500千元。
6.辦理嘉義生活圈公路系統建設計畫土地及地上物徵收埔償及其他用地費(含配合款)177,421千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 28,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"7.辦理嘉義生活圈市區道路建設計畫土地及地上物徵收補償費9,300千元。
",,,
,,,,,,28,,,,"　　61020013700
　　觀光與公用事業
　　管理",,"53,777",,,"54,427",,"42,292",,-650,,,,,,
,,,,,,,,01,,"　　　61020013701
　　　公用事業管理
　　　維護",,"52,627",,,"53,277",,"41,438",,-650,,,"一、本科目包括公用事業管理維護
二、本年度預算數包括:
　　人事費49,500千元
　　業務費3,127千元
三、本年度預算數與上年度比較：
　　減少 650千元
　　減列 業務費650千元
四、本科目增減項目如下：
減列一般事務費650千元。
",,,
,,,,,,,,02,,"　　　61020013713
　　　發包行政管理",,"1,150",,,"1,150",,854,,-,,,"一、本科目包括發包行政管理
二、本年度預算數包括:
　　人事費20千元
　　業務費1,130千元
",,,
,,,,,,29,,,,"　　61020014000
　　工商業行政",,"80,352",,,"65,914",,"72,478",,"14,438",,,,,,
,,,,,,,,01,,"　　　61020014001
　　　工商業行政管
　　　理",,"80,352",,,"65,914",,"72,478",,"14,438",,,"一、本科目包括工商業行政管理
二、本年度預算數包括:
　　人事費39,857千元
　　業務費19,843千元
　　獎補助費20,652千元
三、本年度預算數與上年度比較：
　　增加 14,438千元
　　增列 業務費13,245千元
　　增列 獎補助費1,193千元
四、本科目增減項目如下：
1.增列其他業務租金80千元。
2.增列臨時人員酬金22.6千元。
3.增列委辦費13,200千元。
4.增列物品40.9千元。
5.減列一般事務費55千元。
6.減列車輛及辦公器具養護費1千元。
7.減列國內旅費42.5千元。
8.增列對地方政府之補助1,193千元。
",,,
,,,,,,30,,,,"　　61020018900
　　公用事業工程",,"151,260",,,"135,360",,"224,738",,"15,900",,,,,,
,,,,,,,,01,,"　　　61020018901
　　　公用事業工程",,"151,260",,,"135,360",,"224,738",,"15,900",,,"一、本科目包括公用事業工程
二、本年度預算數包括:
　　人事費100千元
　　業務費440千元
　　設備及投資120,070千元
　　獎補助費30,650千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 29,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"三、本年度預算數與上年度比較：
　　增加 15,900千元
　　減列 人事費40千元
　　減列 業務費630千元
　　增列 設備及投資7,670千元
　　增列 獎補助費8,900千元
四、本科目項目如下：
1.加班值班費10千元。
2.既有市區道路景觀與人本環境改善計畫縣配合款11,480千元，中央補助90,520千元。
3.台灣電力公司輸變電促協金1,300千元
4.本縣轄內各鄉鎮老人休閒空間設施及綠美化工程3,000千元。
5.本縣轄內各鄉鎮公園綠地及綠美化景觀設施工程、各鄉鎮閒置空間綠美化工程及轄內人行道無障礙設施改善2,500千元。
6.縣治地區公園廣場綠地等公共設施維護、建設、植栽綠美化及人行道無障礙設施改善1,500千元。
7.縣轄內入口景觀意象及綠美化工程1,000千元。
8.中正大學特定區公共設施維護管理1,750千元。
9.自來水用戶設備外線補助費7,600千元。
10.縣轄公園綠地佈置裝飾工程600千元。
11.媽祖公園及周邊設施建置計畫30,000千元。
",,,
,,,,,,31,,,,"　　66020014100
　　農漁民健康保險",,"37,172",,,"37,976",,"36,214",,-804,,,,,,
,,,,,,,,01,,"　　　66020014101
　　　農漁民健康保
　　　險",,"37,172",,,"37,976",,"36,214",,-804,,,"一、本科目包括農漁民健康保險
二、本年度預算數包括:
　　業務費8千元
　　獎補助費37,164千元
三、本年度預算數與上年度比較：
　　減少 804千元
　　減列 獎補助費804千元
四、本科目增減項目如下：
減列社會保險負擔804千元。
",,,
,,,,,,32,,,,"　　75020016300
　　教育人員退休給
　　付",,"2,126,793",,,-,,-,,"2,126,793",,,,,,
,,,,,,,,01,,"　　　75020016301
　　　教育人員退休
　　　給付",,"2,126,793",,,-,,-,,"2,126,793",,,"一、本科目包括教育人員退休給付
二、本年度預算數包括:
　　獎補助費2,126,793千元
三、本年度預算數與上年度比較：
　　增加 2,126,793千元
　　增列 獎補助費2,126,793千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣政府主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"四、由統籌支撥科目移列，較上年度減少65,085千元。
",,,
,,,,,,33,,,,"　　75020016400
　　教育人員撫卹給
　　付",,"26,078",,,-,,-,,"26,078",,,,,,
,,,,,,,,01,,"　　　75020016401
　　　教育人員撫卹
　　　給付",,"26,078",,,-,,-,,"26,078",,,"一、本科目包括教育人員撫卹給付
二、本年度預算數包括:
　　獎補助費26,078千元
三、本年度預算數與上年度比較：
　　增加 26,078千元
　　增列 獎補助費26,078千元
四、由統籌支撥科目移列，較上年度增加4,819千元。
",,,
,,,,,,34,,,,"　　75020016600
　　教育人員因公致
　　殘廢死亡慰問金",,"7,200",,,-,,-,,"7,200",,,,,,
,,,,,,,,01,,"　　　75020016668
　　　教育人員因公
　　　致殘廢死亡慰
　　　問金",,"7,200",,,-,,-,,"7,200",,,"一、本科目包括教育人員因公致殘廢死亡慰問金
二、本年度預算數包括:
　　獎補助費7,200千元
三、本年度預算數與上年度比較：
　　增加 7,200千元
　　增列 獎補助費7,200千元
四、由統籌支撥科目移列。
",,,
,,,,,,35,,,,"　　84020016900
　　補助鄉鎮",,"21,952",,,"21,752",,"21,506",,200,,,,,,
,,,,,,,,01,,"　　　84020016901
　　　補助鄉鎮",,"21,952",,,"21,752",,"21,506",,200,,,"一、本科目包括補助鄉鎮
二、本年度預算數包括:
　　獎補助費21,952千元
三、本年度預算數與上年度比較：
　　增加 200千元
　　增列 獎補助費200千元
四、本科目增減項目如下:
增列對地方政府之補助200千元。
",,,
,,,,,,36,,,,"　　89020017600
　　教育人員各項補
　　助",,"90,000",,,-,,-,,"90,000",,,,,,
,,,,,,,,01,,"　　　89020017676
　　　教育人員各項
　　　補助",,"90,000",,,-,,-,,"90,000",,,"一、本科目包括教育人員各項補助
二、本年度預算數包括:
　　獎補助費90,000千元
三、本年度預算數與上年度比較：
　　增加 90,000千元
　　增列 獎補助費90,000千元
四、由統籌支撥科目移列，較上年度減少10,000千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 31,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
