,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,04,,,,,"　　507070120400
　　體育管理",,,"330,299",,"296,561",,"216,654",,"33,738",,,,,
,,,,,,,,,01,,"　　　5107070120401
　　　體育管理",,,"330,299",,"296,561",,"216,654",,"33,738",,,"經常門詳7冊96-99頁
一、本預算數係體育管理之
　　經費
二、本年度預算數330,299
　　千元，包括:
　　1.業務費213,799千元
　　2.獎補助費
　　　116,500千元
三、本年度較上年度增加
　　33,738千元，包括：
　　增列業務費53,677千元
　　減列獎補助費19,939千元
",,
,,,,,,07,,,,,"　　507070120700
　　一般建築及設備",,,"323,130",,"1,098,183",,"1,973,609",,"-775,053",,,,,
,,,,,,,,,01,,"　　　5207070120701
　　　建築及設備",,,"323,130",,"1,098,183",,"1,973,609",,"-775,053",,,"資本門詳7冊100-101頁
改善運動環境，提高場地使用效益。
一、本預算數係建築及設備
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,50,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　之經費
二、本年度預算數323,130
　　千元，包括:
　　1.設備及投資
　　　323,130千元
三、本年度較上年度減少
　　775,053千元，包括：
　　減列設備及投資
　　775,053千元
",,
,,08,,,,,,,,,"50800000000
新北市政府文化局主管",,,"1,754,815",,"1,761,271",,"2,268,816",,"-6,457",,,,,
,,,,08001,,,,,,,"　50800100000
　新北市政府文化局",,,"639,841",,"655,350",,"571,630",,"-15,510",,,,,
,,,,,,01,,,,,"　　507080010100
　　一般行政",,,"112,426",,"110,198",,"99,345",,"2,228",,,,,
,,,,,,,,,01,,"　　　5107080010101
　　　行政管理",,,"112,426",,"110,198",,"99,345",,"2,228",,,"經常門詳8冊45-48頁
一、本預算數係行政管理之
　　經費
二、本年度預算數112,426
　　千元，包括:
　　1.人事費73,321千元
　　2.業務費39,027千元
　　3.獎補助費78千元
三、本年度較上年度增加
　　2,228千元，包括：
　　減列人事費710千元
　　增列業務費2,938千元
",,
,,,,,,05,,,,,"　　507080010500
　　文教活動",,,"365,335",,"364,733",,"380,409",,602,,,,,
,,,,,,,,,08,,"　　　5107080010508
　　　文教活動",,,"365,335",,"364,733",,"380,409",,602,,,"經常門詳8冊49-61頁
一、本預算數係文教活動之
　　經費
二、本年度預算數365,335
　　千元，包括:
　　1.人事費20,380千元
　　2.業務費291,367千元
　　3.獎補助費53,588千元
三、本年度較上年度增加
　　602千元，包括：
　　增列人事費10千元
　　增列業務費11,443千元
　　減列獎補助費10,851千元
分支計畫包括：
推廣活動88,860千元、藝術展演173,603千元、文化資產管理16,657千元、文化行政52,881千元、林本源園邸營運管理16,038千元、文化設施17,296千元。
",,
,,,,,,07,,,,,"　　507080010700
　　一般建築及設備",,,"161,079",,"179,419",,"91,876",,"-18,340",,,,,
,,,,,,,,,01,,"　　　5207080010701
　　　建築及設備",,,"161,079",,"179,419",,"91,876",,"-18,340",,,"資本門詳8冊62-64頁
依據文化局組織規程及有關業務計畫辦理。
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,51,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"一、本預算數係建築及設備
　　之經費
二、本年度預算數161,079
　　千元，包括:
　　1.設備及投資
　　　154,579千元
　　2.獎補助費6,500千元
三、本年度較上年度減少
　　18,340千元，包括：
　　減列設備及投資
　　17,820千元
　　減列獎補助費520千元
",,
,,,,,,09,,,,,"　　507080010900
　　第一預備金",,,"1,000",,"1,000",,,,,,,,,
,,,,,,,,,01,,"　　　5107080010901
　　　第一預備金",,,"1,000",,"1,000",,,,,,,"經常門詳8冊65頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數1,000
　　千元，包括:
　　1.預備金1,000千元
",,
,,,,08011,,,,,,,"　50801100000
　新北市立鶯歌陶瓷博物
　館",,,"144,757",,"138,471",,"141,505",,"6,286",,,,,
,,,,,,01,,,,,"　　507080110100
　　一般行政",,,"76,921",,"75,884",,"76,373",,"1,037",,,,,
,,,,,,,,,01,,"　　　5107080110101
　　　行政管理",,,"76,921",,"75,884",,"76,373",,"1,037",,,"經常門詳8冊98-100頁
一、本預算數係行政管理之
　　經費
二、本年度預算數76,921
　　千元，包括:
　　1.人事費36,813千元
　　2.業務費40,108千元
三、本年度較上年度增加
　　1,037千元，包括：
　　增列人事費745千元
　　增列業務費292千元
",,
,,,,,,05,,,,,"　　507080110500
　　文教活動",,,"58,992",,"55,187",,"58,755",,"3,805",,,,,
,,,,,,,,,08,,"　　　5107080110508
　　　文教活動",,,"58,992",,"55,187",,"58,755",,"3,805",,,"經常門詳8冊101-102頁
一、本預算數係文教活動之
　　經費
二、本年度預算數58,992
　　千元，包括:
　　1.業務費58,992千元
三、本年度較上年度增加
　　3,805千元，包括：
　　增列業務費3,805千元
",,
,,,,,,07,,,,,"　　507080110700
　　一般建築及設備",,,"8,844",,"7,400",,"6,377",,"1,444",,,,,
,,,,,,,,,01,,"　　　5207080110701
　　　建築及設備",,,"8,844",,"7,400",,"6,377",,"1,444",,,"資本門詳8冊103頁
依據新北市立鶯歌陶瓷博物館組織章程及相關業務計畫辦理
一、本預算數係建築及設備
　　之經費
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,52,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"二、本年度預算數8,844
　　千元，包括:
　　1.設備及投資
　　　8,844千元
三、本年度較上年度增加
　　1,444千元，包括：
　　增列設備及投資1,444千元
",,
,,,,08012,,,,,,,"　50801200000
　新北市立十三行博物館",,,"82,041",,"74,335",,"65,923",,"7,706",,,,,
,,,,,,01,,,,,"　　507080120100
　　一般行政",,,"40,633",,"39,808",,"34,661",,825,,,,,
,,,,,,,,,01,,"　　　5107080120101
　　　行政管理",,,"40,633",,"39,808",,"34,661",,825,,,"經常門詳8冊128-130頁
一、本預算數係行政管理之
　　經費
二、本年度預算數40,633
　　千元，包括:
　　1.人事費19,133千元
　　2.業務費21,488千元
　　3.獎補助費12千元
三、本年度較上年度增加
　　825千元，包括：
　　增列人事費604千元
　　增列業務費221千元
",,
,,,,,,05,,,,,"　　507080120500
　　文教活動",,,"30,583",,"30,267",,"28,524",,316,,,,,
,,,,,,,,,09,,"　　　5107080120509
　　　教育推廣及營運管
　　　理",,,"30,583",,"30,267",,"28,524",,316,,,"經常門詳8冊131-132頁
一、本預算數係教育推廣及
　　營運管理之經費
二、本年度預算數30,583
　　千元，包括:
　　1.業務費30,583千元
三、本年度較上年度增加
　　316千元，包括：
　　減列人事費603千元
　　增列業務費919千元
",,
,,,,,,07,,,,,"　　507080120700
　　一般建築及設備",,,"10,825",,"4,260",,"2,738",,"6,565",,,,,
,,,,,,,,,01,,"　　　5207080120701
　　　建築及設備",,,"10,825",,"4,260",,"2,738",,"6,565",,,"資本門詳8冊133頁
依據新北市立十三行博物館組織規程及相關業務計畫辦理。
一、本預算數係建築及設備
　　之經費
二、本年度預算數10,825
　　千元，包括:
　　1.設備及投資
　　　10,825千元
三、本年度較上年度增加
　　6,565千元，包括：
　　增列設備及投資6,565千元
",,
,,,,08013,,,,,,,"　50801300000
　新北市立黃金博物館",,,"87,029",,"89,484",,"85,532",,"-2,455",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,53,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,01,,,,,"　　507080130100
　　一般行政",,,"46,855",,"47,829",,"46,818",,-974,,,,,
,,,,,,,,,01,,"　　　5107080130101
　　　行政管理",,,"46,855",,"47,829",,"46,818",,-974,,,"經常門詳8冊160-162頁
一、本預算數係行政管理之
　　經費
二、本年度預算數46,855
　　千元，包括:
　　1.人事費20,140千元
　　2.業務費26,715千元
三、本年度較上年度減少
　　974千元，包括：
　　增列人事費157千元
　　減列業務費1,131千元
",,
,,,,,,05,,,,,"　　507080130500
　　文教活動",,,"37,336",,"39,555",,"38,320",,"-2,219",,,,,
,,,,,,,,,08,,"　　　5107080130508
　　　文教活動",,,"37,336",,"39,555",,"38,320",,"-2,219",,,"經常門詳8冊163-164頁
一、本預算數係文教活動之
　　經費
二、本年度預算數37,336
　　千元，包括:
　　1.業務費37,336千元
三、本年度較上年度減少
　　2,219千元，包括：
　　減列業務費1,259千元
　　減列獎補助費960千元
",,
,,,,,,07,,,,,"　　507080130700
　　一般建築及設備",,,"2,838",,"2,100",,394,,738,,,,,
,,,,,,,,,01,,"　　　5207080130701
　　　建築及設備",,,"2,838",,"2,100",,394,,738,,,"資本門詳8冊165頁
依據本館組織章程及有關業務計畫辦理。
一、本預算數係建築及設備
　　之經費
二、本年度預算數2,838
　　千元，包括:
　　1.設備及投資
　　　2,838千元
三、本年度較上年度增加
　　738千元，包括：
　　增列設備及投資738千元
",,
,,,,08014,,,,,,,"　50801400000
　新北市立圖書館",,,"694,884",,"696,104",,"1,291,956",,"-1,220",,,,,
,,,,,,01,,,,,"　　507080140100
　　一般行政",,,"256,372",,"250,987",,"194,891",,"5,385",,,,,
,,,,,,,,,01,,"　　　5107080140101
　　　行政管理",,,"256,372",,"250,987",,"194,891",,"5,385",,,"經常門詳8冊191-193頁
一、本預算數係行政管理之
　　經費
二、本年度預算數256,372
　　千元，包括:
　　1.人事費59,246千元
　　2.業務費197,072千元
　　3.獎補助費54千元
三、本年度較上年度增加
　　5,385千元，包括：
　　減列人事費4千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,54,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　增列業務費5,371千元
　　增列獎補助費18千元
",,
,,,,,,05,,,,,"　　507080140500
　　文教活動",,,"276,776",,"273,104",,"264,407",,"3,672",,,,,
,,,,,,,,,08,,"　　　5107080140508
　　　文教活動",,,"276,776",,"273,104",,"264,407",,"3,672",,,"經常門詳8冊194-196頁
一、本預算數係文教活動之
　　經費
二、本年度預算數276,776
　　千元，包括:
　　1.人事費6,872千元
　　2.業務費269,904千元
三、本年度較上年度增加
　　3,672千元，包括：
　　增列人事費4千元
　　增列業務費3,668千元
",,
,,,,,,07,,,,,"　　507080140700
　　一般建築及設備",,,"161,736",,"172,013",,"832,658",,"-10,277",,,,,
,,,,,,,,,01,,"　　　5207080140701
　　　建築及設備",,,"161,736",,"172,013",,"832,658",,"-10,277",,,"資本門詳8冊197-198頁
依據新北市立圖書館組織規程及有關計畫辦理。
一、本預算數係建築及設備
　　之經費
二、本年度預算數161,736
　　千元，包括:
　　1.設備及投資
　　　161,736千元
三、本年度較上年度減少
　　10,277千元，包括：
　　減列設備及投資
　　10,277千元
",,
,,,,08015,,,,,,,"　50801500000
　新北市立淡水古蹟博物
　館",,,"106,264",,"107,527",,"112,269",,"-1,264",,,,,
,,,,,,01,,,,,"　　507080150100
　　一般行政",,,"57,140",,"53,862",,"54,876",,"3,277",,,,,
,,,,,,,,,01,,"　　　5107080150101
　　　行政管理",,,"57,140",,"53,862",,"54,876",,"3,277",,,"經常門詳8冊230-231頁
一、本預算數係行政管理之
　　經費
二、本年度預算數57,140
　　千元，包括:
　　1.人事費27,066千元
　　2.業務費30,074千元
三、本年度較上年度增加
　　3,277千元，包括：
　　增列人事費3,289千元
　　減列業務費12千元
",,
,,,,,,05,,,,,"　　507080150500
　　文教活動",,,"45,462",,"48,565",,"48,104",,"-3,103",,,,,
,,,,,,,,,08,,"　　　5107080150508
　　　文教活動",,,"45,462",,"48,565",,"48,104",,"-3,103",,,"經常門詳8冊232-234頁
一、本預算數係文教活動之
　　經費
二、本年度預算數45,462
　　千元，包括:
　　1.人事費3,700千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,55,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　2.業務費41,762千元
三、本年度較上年度減少
　　3,103千元，包括：
　　增列人事費2千元
　　減列業務費3,105千元
",,
,,,,,,07,,,,,"　　507080150700
　　一般建築及設備",,,"3,662",,"5,100",,"9,288",,"-1,438",,,,,
,,,,,,,,,01,,"　　　5207080150701
　　　建築及設備",,,"3,662",,"5,100",,"9,288",,"-1,438",,,"資本門詳8冊235頁
依據本館組織規程及有關業務計畫保存、維護各項文化資產及增設館內設施。
一、本預算數係建築及設備
　　之經費
二、本年度預算數3,662
　　千元，包括:
　　1.設備及投資
　　　3,662千元
三、本年度較上年度減少
　　1,438千元，包括：
　　減列設備及投資1,438千元
",,
,,09,,,,,,,,,"50900000000
新北市政府農業局主管",,,"2,238,346",,"2,345,811",,"2,067,557",,"-107,466",,,,,
,,,,09001,,,,,,,"　50900100000
　新北市政府農業局",,,"1,444,118",,"1,589,441",,"1,312,018",,"-145,323",,,,,
,,,,,,01,,,,,"　　508090010100
　　一般行政",,,"105,487",,"106,094",,"104,784",,-607,,,,,
,,,,,,,,,01,,"　　　5108090010101
　　　行政管理",,,"105,487",,"106,094",,"104,784",,-607,,,"經常門詳9冊39-41頁
一、本預算數係行政管理之
　　經費
二、本年度預算數105,487
　　千元，包括:
　　1.人事費97,509千元
　　2.業務費7,888千元
　　3.獎補助費90千元
三、本年度較上年度減少
　　607千元，包括：
　　減列人事費7千元
　　減列業務費612千元
　　增列獎補助費12千元
",,
,,,,,,02,,,,,"　　508090010200
　　農漁業工程及管理業
　　務",,,"622,630",,"744,897",,"536,119",,"-122,267",,,,,
,,,,,,,,,02,,"　　　5108090010202
　　　農漁業工程及管理
　　　業務",,,"622,630",,"744,897",,"536,119",,"-122,267",,,"經常門詳9冊42-51頁
資本門詳9冊52-53頁
一、本預算數係農漁業工程
　　及管理業務之經費
二、本年度預算數622,630
　　千元，包括:
　　1.人事費15,328千元
　　2.業務費103,228千元
　　3.設備及投資
　　　236,953千元
　　4.獎補助費
　　　267,121千元
三、本年度較上年度減少
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,56,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"　　122,267千元，包括：
　　增列人事費23千元
　　減列業務費2,444千元
　　增列設備及投資
　　76,058千元
　　減列獎補助費195,904千元
分支計畫包括：
農業工程規劃4,844千元、農漁會輔導50,395千元、農牧推廣119,523千元、林務管理26,725千元、山坡地保育利用管理32,150千元、農林漁業設施243,594千元、農業環境改善工程145,399千元。
",,
,,,,,,13,,,,,"　　508090011300
　　一般建築及設備",,,145,,"2,050",,160,,"-1,905",,,,,
,,,,,,,,,01,,"　　　5208090011301
　　　建築及設備",,,145,,"2,050",,160,,"-1,905",,,"資本門詳9冊54頁
1.配合水土保持局辦理土石流防災疏散避難處所設施及設備充實計畫。
2.原生動植物、自然地景及其他生物資源解說告示牌相關設施之新置工作。
3.購置業務所需雜項設備
一、本預算數係建築及設備
　　之經費
二、本年度預算數145
　　千元，包括:
　　1.設備及投資145千元
三、本年度較上年度減少
　　1,905千元，包括：
　　減列設備及投資1,905千元
",,
,,,,,,19,,,,,"　　508090011900
　　第一預備金",,,"2,000",,"2,000",,,,,,,,,
,,,,,,,,,01,,"　　　5108090011901
　　　第一預備金",,,"2,000",,"2,000",,,,,,,"經常門詳9冊55頁
一、本預算數係第一預備金
　　之經費
二、本年度預算數2,000
　　千元，包括:
　　1.預備金2,000千元
",,
,,,,,,01,,,,,"　　512090010100
　　農漁民健康保險",,,"713,856",,"734,400",,"670,955",,"-20,544",,,,,
,,,,,,,,,01,,"　　　5112090010101
　　　農漁民健康保險",,,"713,856",,"734,400",,"670,955",,"-20,544",,,"經常門詳9冊56頁
一、本預算數係農漁民健康
　　保險之經費
二、本年度預算數713,856
　　千元，包括:
　　1.獎補助費
　　　713,856千元
三、本年度較上年度減少
　　20,544千元，包括：
　　減列獎補助費20,544千元
",,
,,,,09011,,,,,,,"　50901100000
　新北市政府動物保護防
　疫處",,,"150,150",,"142,958",,"139,886",,"7,192",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,57,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,01,,,,,"　　508090110100
　　一般行政",,,"50,633",,"50,940",,"52,334",,-307,,,,,
,,,,,,,,,01,,"　　　5108090110101
　　　行政管理",,,"50,633",,"50,940",,"52,334",,-307,,,"經常門詳9冊83-84頁
一、本預算數係行政管理之
　　經費
二、本年度預算數50,633
　　千元，包括:
　　1.人事費44,887千元
　　2.業務費5,662千元
　　3.獎補助費84千元
三、本年度較上年度減少
　　307千元，包括：
　　減列業務費301千元
　　減列獎補助費6千元
",,
,,,,,,09,,,,,"　　508090110900
　　家畜防疫",,,"85,938",,"82,870",,"76,519",,"3,068",,,,,
,,,,,,,,,01,,"　　　5108090110901
　　　畜、禽、水產動物
　　　疾病防治",,,"85,938",,"82,870",,"76,519",,"3,068",,,"經常門詳9冊85-91頁
一、本預算數係畜、禽、水
　　產動物疾病防治之經費
二、本年度預算數85,938
　　千元，包括:
　　1.人事費2,081千元
　　2.業務費70,076千元
　　3.獎補助費13,781千元
三、本年度較上年度增加
　　3,068千元，包括：
　　減列人事費9千元
　　增列業務費1,794千元
　　增列獎補助費1,283千元
",,
,,,,,,13,,,,,"　　508090111300
　　一般建築及設備",,,"13,579",,"9,148",,"11,033",,"4,431",,,,,
,,,,,,,,,01,,"　　　5208090111301
　　　建築及設備",,,"13,579",,"9,148",,"11,033",,"4,431",,,"資本門詳9冊92頁
動物之家修建、收容管制設備添購、汱換家畜禽防疫車4輛。
一、本預算數係建築及設備
　　之經費
二、本年度預算數13,579
　　千元，包括:
　　1.設備及投資
　　　13,579千元
三、本年度較上年度增加
　　4,431千元，包括：
　　增列設備及投資4,431千元
",,
,,,,09012,,,,,,,"　50901200000
　新北市政府綠美化環境
　景觀處",,,"353,576",,"355,282",,"355,721",,"-1,706",,,,,
,,,,,,01,,,,,"　　508090120100
　　一般行政",,,"20,411",,"20,076",,"20,007",,335,,,,,
,,,,,,,,,01,,"　　　5108090120101
　　　行政管理",,,"20,411",,"20,076",,"20,007",,335,,,"經常門詳9冊117-118頁
一、本預算數係行政管理之
　　經費
二、本年度預算數20,411
　　千元，包括:
　　1.人事費19,144千元
　　2.業務費1,267千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,58,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"三、本年度較上年度增加
　　335千元，包括：
　　增列人事費413千元
　　減列業務費78千元
",,
,,,,,,11,,,,,"　　508090121100
　　美麗新北",,,"26,137",,"25,428",,"30,817",,709,,,,,
,,,,,,,,,01,,"　　　5108090121101
　　　綠美化業務管理",,,"26,137",,"25,428",,"30,817",,709,,,"經常門詳9冊119-120頁
一、本預算數係綠美化業務
　　管理之經費
二、本年度預算數26,137
　　千元，包括:
　　1.業務費17,337千元
　　2.獎補助費8,800千元
三、本年度較上年度增加
　　709千元，包括：
　　增列業務費709千元
",,
,,,,,,13,,,,,"　　508090121300
　　一般建築及設備",,,"307,028",,"309,778",,"304,897",,"-2,750",,,,,
,,,,,,,,,01,,"　　　5208090121301
　　　建築及設備",,,"307,028",,"309,778",,"304,897",,"-2,750",,,"資本門詳9冊121頁
1.辦理道路、公園、綠地、重點地區綠美化規劃、設計、施作、綠美化維養護管理、公園兒童遊具及綠美化工程、樹木醫療、管理維護與棲地改善、災害清除相關工作。
2.自動關防蓋章機、大埔苗圃更換澆灌系統、中耕機、剪枝機。
一、本預算數係建築及設備
　　之經費
二、本年度預算數307,028
　　千元，包括:
　　1.設備及投資
　　　307,028千元
三、本年度較上年度減少
　　2,750千元，包括：
　　減列設備及投資2,750千元
",,
,,,,09013,,,,,,,"　50901300000
　新北市政府漁業及漁港
　事業管理處",,,"290,501",,"258,130",,"259,932",,"32,371",,,,,
,,,,,,01,,,,,"　　508090130100
　　一般行政",,,"37,264",,"36,516",,"34,211",,748,,,,,
,,,,,,,,,01,,"　　　5108090130101
　　　行政管理",,,"37,264",,"36,516",,"34,211",,748,,,"經常門詳9冊150-152頁
一、本預算數係行政管理之
　　經費
二、本年度預算數37,264
　　千元，包括:
　　1.人事費30,995千元
　　2.業務費6,257千元
　　3.獎補助費12千元
三、本年度較上年度增加
　　748千元，包括：
　　增列業務費748千元
",,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,59,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,新北市總預算,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,經資門併計,,,,,,,,,,中華民國105年度,,,,,,,,,單位：新臺幣千元,,,,
,,科　　　　　　　　目,,,,,,,,,,,,"本年度
預算數",,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說明,,
,,款,,項,,目,,,節,,名稱及編號,,,,,,,,,,,,,,
,,,,,,13,,,,,"　　508090131300
　　一般建築及設備",,,,,,,"2,826",,,,,,,
,,,,,,,,,01,,"　　　5208090131301
　　　建築及設備",,,,,,,"2,826",,,,,,,
,,,,,,20,,,,,"　　508090132000
　　漁業建設及管理業務",,,"253,237",,"221,614",,"222,895",,"31,623",,,,,
,,,,,,,,,01,,"　　　5108090132001
　　　漁業建設及管理業
　　　務",,,"253,237",,"221,614",,"222,895",,"31,623",,,"經常門詳9冊153-156頁
資本門詳9冊157-158頁
一、本預算數係漁業建設及
　　管理業務之經費
二、本年度預算數253,237
　　千元，包括:
　　1.業務費24,683千元
　　2.設備及投資
　　　176,179千元
　　3.獎補助費52,375千元
三、本年度較上年度增加
　　31,623千元，包括：
　　增列業務費1,879千元
　　增列設備及投資
　　28,244千元
　　增列獎補助費1,500千元
分支計畫包括：
漁港建設16,500千元、漁業管理25,408千元、漁業工程及設施211,329千元。
",,
,,10,,,,,,,,,"51000000000
新北市政府經濟發展局主管",,,"632,756",,"653,962",,"583,399",,"-21,205",,,,,
,,,,10001,,,,,,,"　51000100000
　新北市政府經濟發展局",,,"425,207",,"456,873",,"408,753",,"-31,667",,,,,
,,,,,,01,,,,,"　　511100010100
　　一般行政",,,"128,791",,"120,361",,"117,617",,"8,429",,,,,
,,,,,,,,,01,,"　　　5111100010101
　　　行政管理",,,"128,791",,"120,361",,"117,617",,"8,429",,,"經常門詳10冊61-62頁
一、本預算數係行政管理之
　　經費
二、本年度預算數128,791
　　千元，包括:
　　1.人事費122,272千元
　　2.業務費6,501千元
　　3.獎補助費18千元
三、本年度較上年度增加
　　8,429千元，包括：
　　增列人事費8,343千元
　　增列業務費86千元
",,
,,,,,,02,,,,,"　　511100010200
　　經濟發展及輔導",,,"285,741",,"318,891",,"283,895",,"-33,150",,,,,
